id_usuario;id_eval;nombre;edad;genero;estado_relacion;situacion_trabajo;hr_sueno;hr_act_fis;hr_pantalla;apoyo_percibido;estres_laboral;estres_academico;satisfaccion_laboral;estres_financ;hr_trabajo;cambio_emocional;dificultad_concentracion;historial_panico;historial_familiar;diagnostico_previo;tratamiento_previo;uso_sustancias;correo;password
2887;12887;Victor del Gálvez;20;Otro;Casado;Independiente;96;49;74;3;7;10;1;9;27;6;1;1;0;1;1;1;victor.del469@yahoo.com;Victor425_
2888;12888;Feliciano Salomón Estrada Arregui;30;Masculino;Divorciado;Estudiante;46;124;101;1;4;3;1;9;55;7;4;1;0;0;1;0;feliciano.salomon545@hotmail.com;Felici302#
2889;12889;Eugenia Cornejo Fabra;30;Femenina;Casado;Estudiante;99;34;64;7;6;7;9;2;62;9;6;1;0;1;1;1;eugenia.cornejo537@gmail.com;Eugeni858123
2890;12890;Rosalva Aguiló Garzón;26;Femenina;Soltero;Empleado;90;105;80;2;2;9;6;4;54;2;4;1;0;0;1;0;rosalva.aguilo892@outlook.com;Rosalv638_
2891;12891;Salomé Tena;31;Otro;Divorciado;Empleado;72;126;80;6;8;8;9;2;34;3;8;0;0;1;1;0;salome.tena480@hotmail.com;Salome122@
2892;12892;Gala Lola Solana Pereira;19;Otro;Casado;Independiente;65;146;91;2;9;3;3;1;62;8;2;0;0;1;0;0;gala.lola144@outlook.com;Galalo706#
2893;12893;Priscila Quesada Uribe;32;Otro;Casado;Independiente;72;13;109;7;1;1;2;10;41;3;2;1;1;0;0;1;priscila.quesada48@gmail.com;Prisci536123
2894;12894;Leyre Cortina;18;Femenina;Soltero;Independiente;77;107;103;10;8;9;8;4;37;1;3;0;1;1;0;1;leyre.cortina664@outlook.com;Leyrec843_
2895;12895;Ema de Cid;31;Otro;Casado;Desempleado;37;47;109;1;2;5;9;9;50;10;7;0;1;1;0;1;ema.de460@outlook.com;Emadec790#
2896;12896;Maricruz Corral Rius;34;Femenina;Casado;Empleado;74;109;95;10;5;10;4;4;53;6;1;0;1;0;1;1;maricruz.corral335@gmail.com;Maricr114_
2897;12897;Leire de Barbero;22;Femenina;Divorciado;Empleado;68;12;59;4;1;4;8;10;44;6;9;1;1;0;1;1;leire.de304@yahoo.com;Leired413!
2898;12898;Lina Borrás López;35;Femenina;Divorciado;Independiente;45;106;46;9;7;4;9;2;50;7;4;0;0;0;0;0;lina.borras455@outlook.com;Linabo113@
2899;12899;Adelia Carballo Almeida;35;Otro;Casado;Desempleado;73;63;18;3;5;5;10;7;54;5;7;1;0;0;1;1;adelia.carballo41@hotmail.com;Adelia5872026
2900;12900;Maxi Calleja Galán;28;Otro;Casado;Independiente;57;8;89;6;1;9;1;7;42;2;7;1;1;0;0;1;maxi.calleja338@hotmail.com;Maxica404@
2901;12901;Vinicio Lerma;21;Masculino;Divorciado;Empleado;79;19;100;5;4;7;10;10;47;6;9;1;0;1;1;1;vinicio.lerma749@yahoo.com;Vinici935@
2902;12902;Adalberto Ramón Villa;25;Masculino;Divorciado;Desempleado;96;144;108;4;7;7;6;5;36;7;1;0;1;1;0;0;adalberto.ramon695@hotmail.com;Adalbe115@
2903;12903;Daniel Prado Caro;33;Otro;Divorciado;Empleado;89;26;61;2;3;3;1;8;39;7;10;1;0;0;0;0;daniel.prado738@yahoo.com;Daniel969_
2904;12904;Natalia Gárate-Escrivá;23;Femenina;Casado;Empleado;66;85;107;7;5;7;6;7;69;8;1;0;0;0;1;0;natalia.garateescriva431@outlook.com;Natali874123
2905;12905;Asunción Blazquez;20;Femenina;Soltero;Estudiante;63;132;68;5;6;5;8;2;56;5;4;1;1;1;1;0;asuncion.blazquez589@gmail.com;Asunci780_
2906;12906;Felipa Garay Perelló;28;Otro;Soltero;Empleado;62;28;54;2;9;10;7;4;30;1;7;1;0;1;0;1;felipa.garay842@hotmail.com;Felipa817123
2907;12907;Danilo Gibert Avilés;19;Otro;Divorciado;Desempleado;57;113;79;5;8;8;4;4;53;6;9;0;1;1;0;0;danilo.gibert277@gmail.com;Danilo163#
2908;12908;Modesta Nicolau Gomis;25;Femenina;Soltero;Estudiante;74;2;19;3;1;8;5;3;61;6;9;0;1;1;1;0;modesta.nicolau524@yahoo.com;Modest964#
2909;12909;Lalo Araujo Otero;20;Otro;Divorciado;Estudiante;33;79;53;10;1;1;6;6;38;10;5;0;0;1;1;1;lalo.araujo119@outlook.com;Laloar622123
2910;12910;Marita Gálvez;30;Femenina;Soltero;Desempleado;59;128;97;3;10;4;8;7;46;3;8;0;0;0;0;0;marita.galvez127@yahoo.com;Marita803@
2911;12911;Isaías del Cervantes;30;Masculino;Casado;Estudiante;33;53;25;4;1;1;3;3;60;5;10;1;1;0;1;1;isaias.del107@gmail.com;Isaias1762026
2912;12912;Isidora Uriarte Sáenz;33;Femenina;Casado;Desempleado;62;75;44;3;7;8;6;7;52;7;4;1;1;0;1;1;isidora.uriarte412@yahoo.com;Isidor924123
2913;12913;Almudena Pinedo Lorenzo;21;Femenina;Soltero;Estudiante;37;19;83;8;7;10;5;3;32;8;1;1;0;0;1;1;almudena.pinedo840@yahoo.com;Almude249#
2914;12914;Darío Feijoo;31;Masculino;Divorciado;Empleado;95;108;84;9;6;8;9;6;22;2;3;0;0;0;0;0;dario.feijoo878@yahoo.com;Dariof119_
2915;12915;Pablo de Luján;32;Otro;Divorciado;Desempleado;61;138;83;6;5;2;7;4;20;9;5;0;1;0;1;0;pablo.de308@yahoo.com;Pablod995@
2916;12916;María Cristina Martí Chico;29;Otro;Divorciado;Independiente;43;71;58;5;2;3;5;9;63;1;2;1;1;0;0;0;maria.cristina386@outlook.com;Mariac2752026
2917;12917;Juan Pablo Ballester-Oller;32;Masculino;Casado;Empleado;100;52;33;1;6;7;3;5;57;2;5;0;0;0;1;1;juan.pablo413@hotmail.com;Juanpa428#
2918;12918;Aurora Seguí Aparicio;32;Otro;Casado;Independiente;39;128;61;9;2;3;9;8;60;5;2;0;1;1;1;1;aurora.segui97@hotmail.com;Aurora7552026
2919;12919;Oriana Rivas Escamilla;22;Otro;Divorciado;Estudiante;98;13;114;1;7;7;3;7;34;7;3;1;1;0;0;0;oriana.rivas258@hotmail.com;Oriana673123
2920;12920;Nazaret Torres-Reina;28;Masculino;Casado;Empleado;77;91;103;3;2;2;1;7;59;5;9;0;0;1;1;0;nazaret.torresreina314@outlook.com;Nazare403#
2921;12921;Lorenzo Montalbán Ramón;22;Otro;Soltero;Desempleado;78;143;21;10;10;5;10;1;30;1;9;0;0;1;0;1;lorenzo.montalban732@gmail.com;Lorenz563#
2922;12922;Olalla Juliá;19;Femenina;Casado;Empleado;87;100;53;10;5;10;3;3;27;7;9;1;1;0;0;0;olalla.julia150@gmail.com;Olalla421!
2923;12923;Anselmo Bayona Barrios;26;Otro;Divorciado;Independiente;88;111;44;3;5;6;9;8;68;7;7;1;0;1;0;1;anselmo.bayona12@gmail.com;Anselm8462026
2924;12924;Candelario Palomar Casado;32;Otro;Casado;Desempleado;51;27;84;7;4;1;9;5;32;2;8;1;1;1;1;0;candelario.palomar620@hotmail.com;Candel489123
2925;12925;Víctor España Rodrigo;31;Otro;Soltero;Desempleado;75;134;80;8;8;8;7;9;41;4;2;1;1;1;0;1;victor.espana981@yahoo.com;Victor3772026
2926;12926;Lucía Campos Guzman;29;Otro;Casado;Estudiante;46;54;95;2;2;9;3;1;62;10;4;0;1;0;1;1;lucia.campos851@gmail.com;Luciac739!
2927;12927;Cloe Porcel Sobrino;33;Femenina;Soltero;Empleado;82;140;106;4;10;1;7;9;20;10;1;0;0;0;0;0;cloe.porcel983@hotmail.com;Cloepo482!
2928;12928;Ariadna Olivé Riba;36;Femenina;Casado;Desempleado;42;96;103;10;1;1;6;7;22;1;9;0;1;1;0;1;ariadna.olive742@outlook.com;Ariadn152123
2929;12929;Bibiana Cuevas Gallego;36;Femenina;Divorciado;Independiente;61;146;10;3;1;6;7;10;61;1;10;1;1;1;1;1;bibiana.cuevas163@hotmail.com;Bibian2762026
2930;12930;Maxi Aznar Montalbán;22;Masculino;Casado;Estudiante;92;111;63;5;10;1;10;9;38;7;6;1;1;1;1;1;maxi.aznar504@yahoo.com;Maxiaz1782026
2931;12931;Luis Ángel Malo-Acevedo;31;Otro;Soltero;Estudiante;67;129;56;8;8;9;10;7;37;6;6;0;0;1;1;1;luis.angel844@gmail.com;Luisan253#
2932;12932;Goyo Lloret Bastida;33;Masculino;Divorciado;Empleado;32;100;107;9;4;1;5;5;29;9;4;0;0;0;0;0;goyo.lloret137@hotmail.com;Goyoll897#
2933;12933;Trinidad de Lluch;30;Otro;Soltero;Desempleado;76;100;52;6;3;6;2;7;21;2;1;1;0;0;1;0;trinidad.de92@gmail.com;Trinid927#
2934;12934;Julián Garmendia Hervia;35;Masculino;Soltero;Independiente;37;77;50;8;10;4;7;8;45;2;8;1;0;1;0;0;julian.garmendia538@gmail.com;Julian642!
2935;12935;Albino José Antonio Jaume Madrigal;30;Masculino;Divorciado;Independiente;92;11;49;6;3;3;8;8;26;10;5;0;1;1;1;1;albino.jose874@yahoo.com;Albino883#
2936;12936;Augusto de Niño;30;Masculino;Soltero;Estudiante;45;110;66;7;8;9;6;1;58;6;1;1;1;1;1;1;augusto.de696@gmail.com;August336123
2937;12937;Pastora Bosch Prat;20;Femenina;Soltero;Estudiante;72;11;85;4;9;7;2;4;57;7;6;1;0;1;0;1;pastora.bosch873@outlook.com;Pastor5682026
2938;12938;Iris Tejero Barberá;18;Femenina;Divorciado;Desempleado;58;21;14;6;8;4;2;3;21;2;7;1;1;1;0;0;iris.tejero811@hotmail.com;Iriste500#
2939;12939;Sebastián Pareja Guerrero;20;Otro;Divorciado;Empleado;63;47;33;7;10;2;5;2;69;8;5;0;0;0;0;0;sebastian.pareja874@yahoo.com;Sebast4722026
2940;12940;Hermenegildo Calleja;34;Masculino;Casado;Estudiante;39;140;86;1;7;10;10;3;44;10;10;0;0;0;0;0;hermenegildo.calleja231@hotmail.com;Hermen334@
2941;12941;Gaspar Verdugo Villalobos;36;Masculino;Casado;Independiente;58;28;118;9;2;8;6;10;28;1;2;0;0;0;1;1;gaspar.verdugo398@outlook.com;Gaspar381#
2942;12942;Armando Julián Baena;24;Otro;Casado;Independiente;39;78;68;9;1;8;6;2;58;1;2;1;1;1;1;1;armando.julian158@hotmail.com;Armand9932026
2943;12943;Erasmo Jiménez Gabaldón;36;Masculino;Casado;Estudiante;61;104;61;9;4;2;10;9;45;10;3;0;0;0;1;1;erasmo.jimenez79@outlook.com;Erasmo466_
2944;12944;Herminio Correa;29;Otro;Casado;Estudiante;83;13;82;1;8;2;7;6;25;10;2;0;1;0;0;1;herminio.correa46@outlook.com;Hermin185!
2945;12945;Luisina Cepeda Pulido;34;Femenina;Casado;Estudiante;87;43;47;6;8;10;5;1;56;7;3;0;1;0;0;0;luisina.cepeda74@outlook.com;Luisin479!
2946;12946;Manuel Lamas Quevedo;21;Masculino;Soltero;Estudiante;70;123;36;5;4;3;9;1;64;1;9;0;1;1;0;1;manuel.lamas323@outlook.com;Manuel108_
2947;12947;Bartolomé Silva Pedrosa;34;Masculino;Casado;Independiente;64;29;56;6;9;8;1;8;33;9;1;0;0;0;0;1;bartolome.silva335@hotmail.com;Bartol524123
2948;12948;Javi Dalmau-Vicens;36;Masculino;Soltero;Estudiante;60;96;34;3;5;6;3;7;62;10;6;1;1;0;0;0;javi.dalmauvicens661@gmail.com;Javida755@
2949;12949;Emiliana Ortega Zorrilla;23;Femenina;Divorciado;Desempleado;92;26;81;6;5;6;3;8;51;1;1;0;1;0;0;1;emiliana.ortega747@gmail.com;Emilia309!
2950;12950;Graciela Novoa Álvarez;36;Femenina;Casado;Empleado;84;89;93;1;4;6;5;4;56;4;4;1;1;0;1;0;graciela.novoa217@gmail.com;Gracie308!
2951;12951;Carolina Sanmiguel;30;Femenina;Soltero;Independiente;95;61;78;2;10;2;2;7;28;2;6;0;0;0;0;1;carolina.sanmiguel302@yahoo.com;Caroli147@
2952;12952;Chus Villaverde Conesa;21;Masculino;Casado;Empleado;39;67;22;1;8;6;2;2;61;1;2;1;0;0;1;1;chus.villaverde424@hotmail.com;Chusvi4132026
2953;12953;Federico Salcedo Padilla;31;Otro;Soltero;Empleado;39;64;28;6;9;5;6;4;46;1;2;0;1;0;1;0;federico.salcedo101@yahoo.com;Federi187_
2954;12954;Herberto Garcia Nebot;28;Otro;Soltero;Independiente;36;90;83;4;8;8;4;8;52;7;6;1;0;1;1;0;herberto.garcia165@outlook.com;Herber153_
2955;12955;Joaquina Sarita Lerma Fabra;34;Femenina;Soltero;Empleado;83;25;70;7;10;10;1;1;61;7;8;1;0;0;0;1;joaquina.sarita244@outlook.com;Joaqui864#
2956;12956;Martirio Bayo Flores;28;Femenina;Soltero;Independiente;66;67;86;1;2;9;6;10;51;7;9;0;1;0;0;0;martirio.bayo829@outlook.com;Martir116_
2957;12957;Marcelo de Antúnez;32;Masculino;Divorciado;Empleado;40;131;98;9;7;7;1;5;53;6;7;1;0;0;0;0;marcelo.de686@hotmail.com;Marcel8002026
2958;12958;Rocío Izquierdo Costa;18;Otro;Divorciado;Empleado;64;18;65;10;7;9;2;5;31;6;6;1;0;0;0;1;rocio.izquierdo44@hotmail.com;Rocioi904@
2959;12959;Elba Juan Ortuño;29;Otro;Casado;Desempleado;52;92;30;10;9;10;10;1;27;4;5;0;1;1;0;1;elba.juan397@outlook.com;Elbaju766@
2960;12960;Heliodoro del Morata;35;Otro;Casado;Empleado;81;6;29;7;2;8;6;8;49;8;9;1;0;0;0;1;heliodoro.del244@yahoo.com;Heliod402@
2961;12961;Luís Cantero-Tejedor;25;Otro;Casado;Empleado;33;67;109;8;6;3;7;2;31;3;7;1;0;1;0;0;luis.canterotejedor195@hotmail.com;Luisca1392026
2962;12962;Martina Borrego-Aliaga;29;Femenina;Soltero;Estudiante;99;116;116;10;6;9;3;9;68;4;6;0;1;1;0;0;martina.borregoaliaga365@outlook.com;Martin506@
2963;12963;Maximiano Bejarano Oliva;31;Masculino;Soltero;Empleado;72;30;77;5;3;10;2;2;48;4;10;0;1;0;0;1;maximiano.bejarano263@outlook.com;Maximi868@
2964;12964;Amor Martínez;31;Masculino;Casado;Estudiante;88;70;75;1;2;3;4;2;62;1;5;0;0;1;1;0;amor.martinez286@outlook.com;Amorma183!
2965;12965;Micaela del Diaz;18;Otro;Soltero;Empleado;72;125;46;9;9;7;4;9;30;4;2;1;0;1;0;1;micaela.del459@outlook.com;Micael424123
2966;12966;Benigno Cerro Alarcón;23;Masculino;Soltero;Estudiante;95;7;51;1;3;2;7;1;57;4;6;1;0;0;0;0;benigno.cerro737@gmail.com;Benign1652026
2967;12967;Héctor Velasco Salazar;26;Otro;Divorciado;Empleado;47;61;98;5;8;9;7;2;20;7;2;1;0;1;1;0;hector.velasco145@gmail.com;Hector377#
2968;12968;Ángela Moraleda Porta;28;Femenina;Casado;Desempleado;81;137;104;5;6;6;6;7;66;9;8;0;1;0;0;0;angela.moraleda470@hotmail.com;Angela252_
2969;12969;Francisco Jose Pujol Cardona;23;Otro;Casado;Independiente;55;38;24;5;2;2;8;9;31;7;6;1;0;1;1;0;francisco.jose714@yahoo.com;Franci948123
2970;12970;Elisabet Borrego Peralta;18;Femenina;Soltero;Empleado;60;93;87;4;9;7;3;7;29;4;2;1;1;1;1;1;elisabet.borrego33@hotmail.com;Elisab674123
2971;12971;Alba Jennifer Martorell Jurado;23;Femenina;Divorciado;Desempleado;71;65;84;9;4;7;2;7;51;5;1;1;0;0;1;1;alba.jennifer333@hotmail.com;Albaje428!
2972;12972;Elías Calderón Dueñas;30;Masculino;Divorciado;Estudiante;90;50;23;10;8;4;8;9;36;4;4;0;0;1;1;1;elias.calderon29@outlook.com;Eliasc491@
2973;12973;Jeremías de Sancho;28;Otro;Divorciado;Empleado;41;100;81;2;4;6;9;5;23;3;4;0;1;1;1;0;jeremias.de505@gmail.com;Jeremi276#
2974;12974;Dorita de Aguado;30;Femenina;Divorciado;Independiente;92;76;105;6;5;9;2;8;43;8;2;1;0;1;0;0;dorita.de617@outlook.com;Dorita125#
2975;12975;Prudencia Santos-Tirado;24;Otro;Casado;Estudiante;76;134;79;2;1;6;3;10;64;2;7;0;0;0;1;1;prudencia.santostirado536@yahoo.com;Pruden523123
2976;12976;Prudencio Pardo Pons;20;Masculino;Divorciado;Independiente;68;34;53;10;2;4;1;7;23;5;2;1;1;0;1;0;prudencio.pardo886@hotmail.com;Pruden184_
2977;12977;Gregorio Teodoro Aguilar Marti;25;Masculino;Divorciado;Independiente;47;56;67;3;1;6;2;5;46;7;3;0;0;1;0;1;gregorio.teodoro409@yahoo.com;Gregor662_
2978;12978;Juan Pablo Nogués Valero;29;Otro;Soltero;Estudiante;98;29;111;3;3;2;3;10;39;5;9;0;0;0;0;0;juan.pablo827@hotmail.com;Juanpa549!
2979;12979;Azahara del Lillo;21;Femenina;Casado;Desempleado;97;15;82;8;8;4;10;10;39;2;9;0;1;1;0;0;azahara.del331@gmail.com;Azahar274#
2980;12980;Agustín Diez Perea;23;Masculino;Soltero;Independiente;65;76;21;10;8;8;8;4;26;5;1;0;0;1;0;0;agustin.diez846@yahoo.com;Agusti789!
2981;12981;Adalberto Vives Jove;30;Otro;Divorciado;Desempleado;36;62;88;3;9;8;7;5;56;8;8;0;0;0;1;0;adalberto.vives122@yahoo.com;Adalbe625123
2982;12982;Isidoro Trinidad Comas Figuerola;21;Otro;Casado;Desempleado;97;148;87;3;9;3;5;9;32;6;7;1;0;1;0;1;isidoro.trinidad418@yahoo.com;Isidor3272026
2983;12983;Estefanía Puig Marín;36;Femenina;Divorciado;Independiente;36;150;11;6;7;3;2;2;43;10;7;0;0;1;1;0;estefania.puig974@hotmail.com;Estefa602123
2984;12984;Iván Pizarro Galán;31;Otro;Soltero;Empleado;90;76;33;2;2;2;5;6;35;8;2;1;1;1;1;0;ivan.pizarro700@yahoo.com;Ivanpi9002026
2985;12985;Mireia del Andres;22;Otro;Casado;Desempleado;80;57;27;8;10;1;1;5;68;10;3;0;1;0;0;1;mireia.del910@yahoo.com;Mireia320123
2986;12986;Javier Nicolás Bayo Fajardo;20;Masculino;Divorciado;Estudiante;32;142;92;4;7;10;7;9;55;8;2;1;0;0;1;1;javier.nicolas755@outlook.com;Javier492!
2987;12987;Mercedes Íngrid Castellanos Guillen;29;Femenina;Casado;Empleado;73;13;30;2;5;7;1;2;56;1;9;1;1;0;0;0;mercedes.ingrid851@outlook.com;Merced562#
2988;12988;Edgardo Sainz Morera;28;Masculino;Divorciado;Independiente;80;135;85;5;6;10;10;5;39;8;8;0;1;0;1;0;edgardo.sainz761@outlook.com;Edgard520#
2989;12989;Vinicio Grau Gonzalez;32;Masculino;Soltero;Desempleado;61;144;111;4;7;4;1;3;64;8;7;0;0;0;1;0;vinicio.grau482@yahoo.com;Vinici277!
2990;12990;Elodia Belén Tamayo Mancebo;25;Otro;Soltero;Empleado;62;131;59;3;9;6;10;7;53;1;1;0;0;0;0;0;elodia.belen751@outlook.com;Elodia803!
2991;12991;Marino Villena-Carvajal;36;Masculino;Divorciado;Estudiante;34;137;115;9;9;1;5;4;58;9;3;0;0;0;1;0;marino.villenacarvajal789@gmail.com;Marino2622026
2992;12992;Graciano Cuervo Malo;20;Masculino;Divorciado;Estudiante;72;81;95;6;8;6;3;2;50;5;3;0;0;1;1;0;graciano.cuervo229@hotmail.com;Gracia550_
2993;12993;Benigno Olmedo;35;Masculino;Divorciado;Empleado;60;30;22;2;1;7;10;9;35;3;3;1;1;0;0;0;benigno.olmedo505@yahoo.com;Benign410@
2994;12994;Héctor Uribe;26;Masculino;Casado;Empleado;43;145;89;8;1;1;8;5;51;3;9;0;1;1;1;0;hector.uribe829@gmail.com;Hector811#
2995;12995;Perlita Royo Perera;35;Otro;Divorciado;Empleado;57;117;37;6;6;10;9;6;37;5;8;0;1;1;0;1;perlita.royo705@hotmail.com;Perlit558_
2996;12996;Fito Vicens-Galiano;23;Masculino;Casado;Estudiante;40;56;57;3;5;6;10;3;26;1;5;0;1;0;0;1;fito.vicensgaliano552@outlook.com;Fitovi870#
2997;12997;Hernando Tomé Mate;33;Masculino;Divorciado;Independiente;95;102;11;6;9;1;9;8;35;9;4;1;0;0;1;1;hernando.tome519@yahoo.com;Hernan847123
2998;12998;Felicidad Enríquez Porta;23;Otro;Soltero;Desempleado;73;22;67;1;4;10;3;8;63;3;10;0;1;0;0;0;felicidad.enriquez118@gmail.com;Felici197@
2999;12999;Olimpia Jara Figuerola;33;Femenina;Soltero;Desempleado;82;119;75;3;2;7;9;9;45;8;5;0;0;0;0;0;olimpia.jara350@hotmail.com;Olimpi803_
3000;13000;Humberto Roma Higueras;31;Masculino;Divorciado;Desempleado;68;77;52;1;1;6;5;8;32;4;3;1;1;1;0;0;humberto.roma269@outlook.com;Humber740#
3001;13001;Dominga Celia Cuadrado Giner;20;Femenina;Divorciado;Independiente;64;112;72;1;2;7;1;1;64;9;7;0;1;1;0;0;dominga.celia743@outlook.com;Doming878@
3002;13002;Gloria del Lumbreras;26;Femenina;Divorciado;Independiente;45;110;102;3;2;10;7;6;36;3;5;0;0;0;0;0;gloria.del616@yahoo.com;Gloria106123
3003;13003;Crescencia Codina Torrijos;19;Femenina;Divorciado;Desempleado;38;91;82;10;1;3;6;1;57;10;8;1;0;0;0;0;crescencia.codina370@hotmail.com;Cresce7172026
3004;13004;Saturnino Baquero Gual;24;Otro;Soltero;Independiente;45;12;92;7;9;7;7;9;40;2;10;1;1;0;0;1;saturnino.baquero882@hotmail.com;Saturn603_
3005;13005;Guillermo Romero Martinez;32;Otro;Casado;Empleado;96;133;23;8;7;1;10;5;63;8;5;1;1;1;1;0;guillermo.romero781@outlook.com;Guille725123
3006;13006;Zacarías Plaza Jáuregui;32;Masculino;Divorciado;Empleado;57;146;114;3;10;5;4;1;31;7;3;1;0;1;0;1;zacarias.plaza519@outlook.com;Zacari767#
3007;13007;Rafaela de Ribes;23;Femenina;Divorciado;Desempleado;90;23;23;10;2;8;6;2;41;3;6;0;0;0;1;1;rafaela.de710@yahoo.com;Rafael886_
3008;13008;Anabel Canals Díaz;31;Otro;Soltero;Independiente;45;62;29;3;6;3;9;10;69;3;4;1;1;0;0;1;anabel.canals733@gmail.com;Anabel5922026
3009;13009;Sara Martorell;28;Otro;Soltero;Independiente;69;18;102;5;10;10;2;8;40;6;4;0;1;1;1;1;sara.martorell344@gmail.com;Sarama830@
3010;13010;Manu Muñoz-Tenorio;19;Masculino;Casado;Desempleado;42;130;82;3;7;3;9;6;20;7;2;1;1;1;1;0;manu.munoztenorio110@outlook.com;Manumu3042026
3011;13011;Eva Segarra Heras;26;Femenina;Divorciado;Empleado;49;15;10;10;6;4;10;8;37;4;7;1;0;1;1;1;eva.segarra771@yahoo.com;Evaseg477!
3012;13012;Prudencia Casanova Quintana;20;Femenina;Soltero;Estudiante;53;116;108;5;7;1;1;6;62;6;2;0;1;1;1;1;prudencia.casanova380@outlook.com;Pruden3992026
3013;13013;Eduardo Pellicer Mate;34;Otro;Soltero;Empleado;56;53;90;6;9;8;2;9;63;10;4;0;0;0;1;1;eduardo.pellicer268@outlook.com;Eduard616_
3014;13014;Bernabé Company Zorrilla;29;Masculino;Casado;Independiente;96;142;47;5;9;8;9;1;49;4;1;1;0;0;1;0;bernabe.company506@yahoo.com;Bernab656_
3015;13015;Juliana Luque-Carranza;34;Femenina;Casado;Desempleado;63;46;31;1;5;1;7;3;59;1;10;0;1;1;0;0;juliana.luquecarranza167@hotmail.com;Julian147_
3016;13016;Pascuala Teófila Casares Tamarit;32;Femenina;Soltero;Desempleado;56;16;20;8;6;2;2;6;54;8;4;1;0;0;1;1;pascuala.teofila423@hotmail.com;Pascua856_
3017;13017;Chus Villena-Aragón;33;Otro;Divorciado;Independiente;54;109;10;8;3;6;3;6;70;3;6;0;0;1;1;1;chus.villenaaragon655@yahoo.com;Chusvi5692026
3018;13018;Jennifer Vazquez Borrell;28;Femenina;Casado;Independiente;73;20;96;2;7;3;6;8;42;1;10;0;0;0;1;1;jennifer.vazquez67@gmail.com;Jennif505@
3019;13019;Felisa Almagro Cuevas;25;Femenina;Casado;Desempleado;99;119;50;2;4;4;7;10;38;2;4;1;1;0;0;0;felisa.almagro51@gmail.com;Felisa450@
3020;13020;Maxi Llorens Morcillo;30;Otro;Soltero;Empleado;98;14;13;4;10;7;1;8;55;9;7;0;0;0;1;1;maxi.llorens880@outlook.com;Maxill254!
3021;13021;Herberto Guerrero;21;Masculino;Casado;Independiente;70;90;80;6;1;1;3;10;32;6;10;0;1;0;0;1;herberto.guerrero446@yahoo.com;Herber787#
3022;13022;Mariano Pellicer Villalobos;35;Masculino;Soltero;Desempleado;84;65;49;9;9;2;2;2;40;7;3;0;1;0;0;0;mariano.pellicer663@gmail.com;Marian496123
3023;13023;Lorenza Falcó Arnaiz;27;Femenina;Divorciado;Estudiante;44;141;103;10;9;7;9;8;60;3;10;1;0;0;0;1;lorenza.falco742@gmail.com;Lorenz272#
3024;13024;Fernanda Castellanos Mora;32;Femenina;Casado;Independiente;93;95;113;4;6;3;3;4;67;6;3;1;0;1;0;0;fernanda.castellanos669@outlook.com;Fernan275@
3025;13025;Silvestre del Rios;19;Masculino;Divorciado;Empleado;93;47;14;4;2;9;7;6;68;3;3;1;0;1;1;0;silvestre.del230@gmail.com;Silves720@
3026;13026;Marcelo Ballesteros-Cervera;23;Masculino;Soltero;Empleado;48;98;111;3;7;9;7;1;53;1;5;0;0;0;1;0;marcelo.ballesteroscervera960@gmail.com;Marcel738!
3027;13027;Roque Escobar Rovira;19;Masculino;Divorciado;Empleado;88;92;28;5;6;8;10;4;39;9;4;0;0;1;1;1;roque.escobar519@hotmail.com;Roquee673_
3028;13028;Emigdio Barranco Madrigal;21;Masculino;Soltero;Empleado;50;113;91;6;6;9;8;8;44;10;4;0;0;0;1;0;emigdio.barranco463@gmail.com;Emigdi589_
3029;13029;Humberto Calatayud Casares;28;Otro;Casado;Empleado;34;111;54;4;9;4;7;8;36;1;7;0;0;0;0;1;humberto.calatayud901@gmail.com;Humber331!
3030;13030;Angelita Falcó Lago;18;Femenina;Soltero;Estudiante;67;17;88;6;9;9;9;8;39;6;4;1;1;0;1;1;angelita.falco247@outlook.com;Angeli826123
3031;13031;Basilio Cazorla Piquer;30;Masculino;Soltero;Estudiante;58;98;30;6;9;10;2;2;34;5;6;1;1;0;1;0;basilio.cazorla477@hotmail.com;Basili131123
3032;13032;Viviana Barco Somoza;25;Femenina;Soltero;Desempleado;39;51;40;5;9;1;4;9;69;1;9;1;0;1;0;1;viviana.barco911@yahoo.com;Vivian1812026
3033;13033;Flora Bueno Clemente;22;Femenina;Divorciado;Desempleado;58;57;96;4;7;10;7;5;30;1;4;1;1;0;1;0;flora.bueno274@gmail.com;Florab9292026
3034;13034;Angélica Rosa-Galván;20;Femenina;Casado;Empleado;50;48;84;4;6;3;3;7;52;1;8;0;0;0;0;0;angelica.rosagalvan915@gmail.com;Angeli878!
3035;13035;Crescencia Colomer-Mármol;25;Femenina;Soltero;Empleado;46;109;30;3;8;9;2;6;64;8;4;1;1;0;0;0;crescencia.colomermarmol651@gmail.com;Cresce180@
3036;13036;Sarita Nuñez-Isern;27;Femenina;Divorciado;Independiente;59;13;78;7;8;1;1;5;30;1;9;1;1;0;1;1;sarita.nunezisern767@outlook.com;Sarita355#
3037;13037;Nydia Carbó Collado;19;Otro;Casado;Empleado;94;108;23;10;3;4;1;3;30;5;8;1;0;0;1;1;nydia.carbo886@hotmail.com;Nydiac478123
3038;13038;Agapito Cayetano Gibert Maldonado;25;Masculino;Casado;Independiente;50;62;47;8;2;9;9;4;38;4;9;0;0;0;0;1;agapito.cayetano653@hotmail.com;Agapit4722026
